time,prey,predator
21.0,0.5871239671990616,0.6304730575211647
21.05,0.6126128918462658,0.6198448843594083
21.1,0.6393426012792816,0.6094754195207657
21.150000000000002,0.6673752732171876,0.5993614614150946
21.200000000000003,0.696776235038679,0.5894999599810098
21.25,0.7276141192467531,0.5798880191338867
21.3,0.7599610260261953,0.570522899574267
21.35,0.7938926931412305,0.5614020219865511
21.400000000000002,0.8294886734191308,0.5525229706610169
21.450000000000003,0.8668325200621506,0.5438834975757275
21.5,0.9060119800245773,0.5354815269788084
21.55,0.9471191956835717,0.527315160515955
21.6,0.9902509150214074,0.5193826829529272
21.650000000000002,1.035508710522211,0.5116825685482587
21.700000000000003,1.082999206967812,0.5042134881375377
21.75,1.1328343182941896,0.4969743169974919
21.8,1.1851314936415107,0.48996414356581564
21.85,1.240013972696086,0.48318227910134864
21.900000000000002,1.2976110503807106,0.4766282683789571
21.950000000000003,1.358058350899755,0.4703019015244466
22.0,1.4214981110857055,0.46420322710721124
22.05,1.4880794729231928,0.45833256662229294
22.1,1.5579587850431922,0.45269053050931485
22.150000000000002,1.631299912882085,0.44727803587361914
22.200000000000003,1.7082745570854105,0.4420963260951832
22.25,1.7890625796018238,0.4371469925338538
22.3,1.8738523367560338,0.432431998565525
22.35,1.9628410184068763,0.4279537062135516
22.400000000000002,2.056234992084211,0.423714905673479
22.450000000000003,2.15425015075141,0.419718848067693
22.5,2.2571122625534903,0.4159692818105818
22.55,2.3650573205782583,0.4124704930150905
22.6,2.478331890271986,0.40922735042911657
22.650000000000002,2.5971934517038315,0.40624535545618407
22.700000000000003,2.721910733354699,0.40353069789057316
22.75,2.8527640335052986,0.40109031808412654
22.8,2.9900455246016273,0.3989319763621215
22.85,3.1340595351686793,0.39706433062101226
22.900000000000002,3.2851228029070407,0.39549702317400104
22.950000000000003,3.4435646915212863,0.39424077806420743
23.0,3.6097273625694397,0.393307510243091
23.05,3.78396589216071,0.39271044821775797
23.1,3.9666483206310197,0.3924642720095483
23.150000000000002,4.158155621353556,0.39258526854338477
23.200000000000003,4.358881572549163,0.3930915069092349
23.25,4.569232513295581,0.39400303631129346
23.3,4.789626961832999,0.39534210995602054
23.35,5.020495070653298,0.3971334386373815
23.400000000000002,5.26227788865659,0.3994044783686779
23.450000000000003,5.515426395762117,0.4021857570993979
23.5,5.780400269655584,0.4055112463590015
23.55,6.057666337707684,0.4094187846065207
23.6,6.347696659353606,0.41395056015720494
23.650000000000002,6.650966175202148,0.41915366283019917
23.700000000000003,6.967949848640986,0.425080714942753
23.75,7.299119213489312,0.43179059399841413
23.8,7.644938227059069,0.4393492614139192
23.85,8.005858311531648,0.4478307139395124
23.900000000000002,8.382312447523075,0.4573180770890441
23.950000000000003,8.774708161764071,0.46790486294761174
24.0,9.183419225623703,0.4796964181997098
24.05,9.608775852436446,0.49281159214424575
24.1,10.051053148986558,0.5073846588406908
24.150000000000002,10.510457539906511,0.5235675323387465
24.200000000000003,10.98711084320051,0.5415323191086706
24.25,11.481031630976716,0.5614742571611115
24.3,11.992113462637422,0.5836150966595669
24.35,12.52009952988109,0.6082069816520663
24.400000000000002,13.064553206701804,0.6355368962035493
24.450000000000003,13.624823957572678,0.6659317396709783
24.5,14.20000802996616,0.6997640936169913
24.55,14.78890335337486,0.7374587347228558
24.6,15.389958100622692,0.7794999309529064
24.650000000000002,16.001212459075322,0.8264395278668282
24.700000000000003,16.620233337766848,0.8789057825795314
24.75,17.244042039675303,0.9376128267711394
24.8,17.869035406380572,1.00337052753112
24.85,18.490901658175748,1.077094353587251
24.900000000000002,19.10453318219073,1.1598146305568804
24.950000000000003,19.703939949179137,1.2526842673198382
25.0,20.282169150864494,1.356983643075824
25.05,20.831239109095694,1.474120853911331
25.1,21.34209852735819,1.60562493543834
25.150000000000002,21.804625640339907,1.7531290365761318
25.200000000000003,22.207685493181447,1.9183398929011235
25.25,22.539266898414752,2.1029894714533275
25.3,22.786722652534007,2.3087645473601373
25.35,22.93713598831336,2.5372105288011144
25.400000000000002,22.977831243882886,2.7896074430966014
25.450000000000003,22.89703544799168,3.0668190092283316
25.5,22.684678457071502,3.3691203960369562
25.55,22.333292236124922,3.696016506532937
25.6,21.838937074486697,4.046069758041253
25.650000000000002,21.2020495585319,4.416762898441341
25.700000000000003,20.428083020927613,4.804426240268074
25.75,19.527806865622743,5.204257353810876
25.8,18.517155887949457,5.610452887271192
25.85,17.416577312539975,6.01645664042605
25.900000000000002,16.24990429545559,6.415307697602834
25.950000000000003,15.042871991359034,6.8000521210099345
26.0,13.821462086430136,7.164167254020224
26.05,12.610293038276167,7.5019437505134805
26.1,11.431256893699949,7.808778503171861
26.150000000000002,10.3025457743514,8.081349264061945
26.200000000000003,9.238130733020734,8.317663642223444
26.25,8.24767584574103,8.516995360109807
26.3,7.336809872559826,8.67973469236971
26.35,6.507645702105742,8.807186105048295
26.400000000000002,5.759433250925664,8.901345020781205
26.450000000000003,5.089247041432428,8.964679679966961
26.5,4.492635628661706,8.999935955041193
26.55,3.964187906696632,9.009974926285707
26.6,3.4979955198834296,8.997646406221874
26.650000000000002,3.088008571982729,8.965696939299903
26.700000000000003,2.728293281510748,8.916708046949134
26.75,2.413206185867121,8.853059263808863
26.8,2.137501447331547,8.77691035331836
26.85,1.8963872222507299,8.69019757269007
26.900000000000002,1.6855450973855468,8.594639648666085
26.950000000000003,1.5011241022943014,8.491750002919018
27.0,1.3397182892043475,8.382852596855722
27.05,1.1983346096082388,8.269099484041458
27.1,1.0743559264074993,8.151488742317124
27.150000000000002,0.9655025007759178,8.03088191020898
27.200000000000003,0.8697941509613922,7.908020389361347
27.25,0.7855144405875305,7.78354051696613
27.3,0.7111776564304652,7.657987180006771
27.35,0.6454989242739935,7.531825954780708
27.400000000000002,0.5873675387447846,7.405453825690076
27.450000000000003,0.5358234107175773,7.279208578597091
27.5,0.49003643433530025,7.153376985190798
27.55,0.4492885226845799,7.028201902507276
27.6,0.412958040448628,6.9038884108174
27.650000000000002,0.38050636180813935,6.780609106945326
27.700000000000003,0.3514662943510952,6.658508661042829
27.75,0.32543212922942427,6.537707734480989
27.8,0.30205110056295476,6.418306345841301
27.85,0.2810160607493791,6.3003867616175
27.900000000000002,0.2620592014150807,6.18401597853794
27.950000000000003,0.24494667137925435,6.0692478555703
28.0,0.22947396276111434,5.956124945745163
28.05,0.2154619540648569,5.84468007092972
28.1,0.2027535147260655,5.734937676552093
28.150000000000002,0.1912105892935493,5.626914997951652
28.200000000000003,0.18071169130413559,5.520623065431999
28.25,0.17114974716162204,5.416067571139449
28.3,0.16243023913795207,5.313249617501807
28.35,0.15446960415234573,5.212166364066399
28.400000000000002,0.14719385141837424,5.11281158710577
28.450000000000003,0.14053736753048113,5.0151761642545125
28.5,0.1344418822246495,4.919248494648815
28.55,0.12885557201109135,4.8250148635156975
28.6,0.12373228224304776,4.732459758862004
28.650000000000002,0.11903085104411341,4.6415661468098826
28.700000000000003,0.11471452094347726,4.5523157111866634
28.75,0.11075042612956441,4.464689062177803
28.8,0.10710914498356396,4.37866591817076
28.85,0.10376430904265053,4.29422526433734
